Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,45606,22466,893704,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,186441,197558,3683993,69785.88,0.621392647
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,216446,102028,,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,590952,203027,9516595,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,418316,301022,13841181,173259.9,1.542753636
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,284649,62583,1981927,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,303936,207733,8248273,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,7583,4193,347240,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,207551,129316,4429528,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,1,,45606,22466,893704,,
SDB03,Comparison,,,42,5,25,2,SDB,SDB,45,10,4,6,0,3,37,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,0,,SUBJ,303936,207733,8248273,79960.88,0.711993649
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,1,1,,IND,208160,26928,1534607,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,6151,3173,91504,-124599.1,-1.109464919
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,IND,27224,5128,182321,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,45606,22466,893704,-105306.1,-0.937674734
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,1,,449393,247053,7676786,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,186441,197558,3683993,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,464270,255835,8432028,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,45606,22466,893704,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,186441,197558,3683993,69785.88,0.621392647
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,216446,102028,,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,590952,203027,9516595,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,0,,SUBJ,418316,301022,13841181,173259.9,1.542753636
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,284649,62583,1981927,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,303936,207733,8248273,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,7583,4193,347240,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,0,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,207551,129316,4429528,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,1,,45606,22466,893704,,
SDB04,Comparison,,,31,23,5,2,SDB,SDB,50,14,4,10,0,2,25,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,303936,207733,8248273,79960.88,0.711993649
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,1,1,,IND,208160,26928,1534607,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,6151,3173,91504,-124599.1,-1.109464919
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,FUTURE,27224,5128,182321,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,,,,,,,45606,22466,893704,-105306.1,-0.937674734
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,,,IND,34174,20774,,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,1,,449393,247053,7676786,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,186441,197558,3683993,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,IND,590952,203027,9516595,75254.88,0.670090129
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,FUTURE,464270,255835,8432028,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,45606,22466,893704,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,186441,197558,3683993,69785.88,0.621392647
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,FUTURE,216446,102028,,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,590952,203027,9516595,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,IND,418316,301022,13841181,173259.9,1.542753636
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,FUTURE,284649,62583,1981927,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,303936,207733,8248273,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,7583,4193,347240,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,,1,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,,,,,,,207551,129316,4429528,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,1,,45606,22466,893704,,
SDB05,Comparison,,,42,20,4,2,SDB,SDB,50,10,4,7,0,2,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,303936,207733,8248273,79960.88,0.711993649
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,1,1,,IND,208160,26928,1534607,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,,,56215,35382,602798,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,6151,3173,91504,-124599.1,-1.109464919
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,,,216446,102028,,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,27224,5128,182321,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,60260,28864,1318934,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,,,,,,,45606,22466,893704,-105306.1,-0.937674734
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,1,1,,IND,34174,20774,,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,,,449393,247053,7676786,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,186441,197558,3683993,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
SDB06,Comparison,,,40,17,3,2,SDB,SDB,48,14,4,12,0,2,30,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,0,0,1,1,,IND,464270,255835,8432028,,
