Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std,Response
H5M07,MLS-5,RBMS,5,5,15,4,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.02528459528508922,19,0.2810905147561967,-0.09608529039640616,0.06656483877006121,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M07,MLS-5,RBMS,5,5,15,4,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.02528459528508922,19,0.2810905147561967,-0.09608529039640616,0.06656483877006121,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M07,MLS-5,RBMS,5,5,15,4,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.02528459528508922,19,0.2810905147561967,-0.09608529039640616,0.06656483877006121,11,-0.04763627242054728,NA,1.2169703639153795,0
H5M07,MLS-5,RBMS,5,5,15,4,2,2 SPA/0 ENG,Monolingual,NA,9,2,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.02528459528508922,19,0.2810905147561967,-0.09608529039640616,0.06656483877006121,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,1
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,1
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,0
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,1
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,0
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,1
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,0
H5M08,MLS-5,RBMS,5,5,18,3,2,2 SPA/0 ENG,Monolingual,NA,9,0,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.6206218842704002,21,0.6393056378695346,-0.09608529039640616,-1.5599325259592327,9,-0.7711926264839725,NA,1.2169703639153795,0
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,0
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,0
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,0
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,1
H5M10,MLS-5,RBMS,5,5,11,0,2,2 SPA/0 ENG,Monolingual,NA,11,0,3,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.8864932346924085,11,-1.1517699776971548,0.8039135963166029,-1.5599325259592327,11,-0.04763627242054728,NA,1.2169703639153795,0
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M13,MLS-5,RBMS,5,5,11,0,0,2 SPA/2 ENG,Bilingual,NA,6,2,4,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.8864932346924085,11,-1.1517699776971548,-1.4460836204659198,0.06656483877006121,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,0
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,1
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,0
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,1
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,0
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,0
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,0
H5M16,MLS-5,RBMS,5,5,8,3,2,2 SPA/0 ENG,Monolingual,NA,9,1,1,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-1.532399714247898,11,-1.1517699776971548,-0.09608529039640616,-0.7466838435945857,10,-0.4094144494522599,NA,1.2169703639153795,1
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,0
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,1
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,0
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,1
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,0
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,1
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,1
H5M17,MLS-5,RBMS,5,5,9,0,0,2 SPA/2 ENG,Bilingual,NA,8,3,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-1.317097554396068,9,-1.5099851008104928,-0.5460847337529107,0.8798135211347082,11,-0.04763627242054728,NA,-0.9646479599137832,0
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,0
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,1
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,0
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,0
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,0
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,1
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-45,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,590952,203027,9516595,75254.875,0.6700901291788915,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,1
H5M18,MLS-5,RBMS,5,5,15,1,2,2 SPA/0 ENG,Monolingual,NA,5,1,NA,0,2,NA,Selection,FCT-54,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,60260,28864,1318934,-67512.125,-0.601146551,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.02528459528508922,16,-0.25623216991381015,-1.896083063822424,-0.7466838435945857,6,-1.8565271575791105,NA,1.2169703639153795,1
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-02,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,186441,197558,3683993,69785.875,0.6213926472353051,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-10,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,418316,301022,13841181,173259.875,1.5427536358311489,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-17,peinar,Intensional,Intensional subjunctive,Subjunctive,1,1,NA,NA,NA,NA,6151,3173,91504,-124599.125,-1.109464919,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,1
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-25,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,303936,207733,8248273,79960.875,0.7119936490228335,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-32,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,208160,26928,1534607,-100844.1,-0.897943857,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,0
H5M19,MLS-5,RBMS,5,5,15,0,0,2 SPA/2 ENG,Bilingual,NA,8,0,NA,0,2,NA,Selection,FCT-40,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,NA,NA,NA,NA,45606,22466,893704,-105306.125,-0.937674734,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.02528459528508922,15,-0.4353397314704791,-0.5460847337529107,-1.5599325259592327,8,-1.1329708035156851,NA,-0.9646479599137832,0
